latitude,longitude,acq_date,acq_time,bright_ti4,frp,is_fire
56.28735,-89.45649,2025-07-01,1808,0.0,0.0,0
45.73584,-67.28219,2023-04-15,1714,0.0,0.0,0
50.84985,-99.84956,2023-11-15,2024,0.0,0.0,0
53.98639,-118.20391,2020-10-15,1048,0.0,0.0,0
51.73639,-92.68071,2023-06-15,1812,0.0,0.0,0
68.06027,-130.37224,2025-07-15,2212,0.0,0.0,0
68.76933,-118.36757,2020-07-15,1737,0.0,0.0,0
73.18204,-88.62638,2024-05-01,806,0.0,0.0,0
50.60841,-97.70752,2020-04-15,1746,356.95,12.55,1
51.06548,-97.14825,2020-04-15,1746,0.0,0.0,0
55.78702,-101.60216,2022-07-15,803,367.0,5.48,1
49.51966,-121.13572,2021-05-15,2100,0.0,0.0,0
49.80108,-100.07202,2025-11-15,2021,347.59,2.55,1
53.35692,-114.58502,2021-04-15,2024,0.0,0.0,0
54.703,-74.27415,2020-09-01,609,297.88,0.08,1
54.11151,-88.81706,2024-09-01,1927,0.0,0.0,0
52.66637,-106.62511,2020-08-15,1940,336.17,2.86,1
51.11175,-103.83577,2021-08-01,830,0.0,0.0,0
43.08864,-80.2664,2021-07-15,709,0.0,0.0,0
53.04651,-66.51758,2021-07-01,1755,0.0,0.0,0
55.43008,-102.20729,2022-08-15,1003,0.0,0.0,0
55.35245,-101.45089,2021-10-01,1916,0.0,0.0,0
54.22718,-85.58926,2023-07-01,1954,367.0,194.14,1
49.15771,-123.00439,2020-05-15,1017,301.25,0.82,1
53.47176,-112.22253,2021-07-15,1029,0.0,0.0,0
58.49578,-115.62424,2022-06-15,905,300.17,2.19,1
61.81645,-110.16373,2021-07-01,1942,346.98,6.77,1
54.58149,-98.42886,2025-06-01,740,367.0,5.91,1
55.91453,-123.64923,2023-06-15,2136,0.0,0.0,0
42.29483,-82.08266,2024-04-15,1750,328.45,2.39,1
53.40335,-118.25917,2021-06-15,2121,0.0,0.0,0
49.19279,-120.73381,2021-09-15,1108,307.69,0.86,1
54.9507,-126.16753,2021-05-01,2205,0.0,0.0,0
58.27932,-76.90514,2021-08-15,1713,0.0,0.0,0
50.94002,-63.505,2024-09-15,1642,0.0,0.0,0
53.59551,-107.99883,2021-11-15,1024,0.0,0.0,0
55.17039,-112.60219,2024-11-01,1215,0.0,0.0,0
58.67149,-115.77799,2020-10-15,1858,0.0,0.0,0
44.16761,-76.80173,2024-06-15,721,302.78,1.07,1
46.85217,-84.32435,2020-06-01,817,0.0,0.0,0
54.05777,-105.03225,2021-05-01,2023,0.0,0.0,0
50.12962,-94.94306,2021-04-01,1804,332.15,3.16,1
49.33555,-126.14697,2022-11-15,2108,0.0,0.0,0
50.9985,-120.28537,2022-10-01,1024,0.0,0.0,0
65.21886,-72.41345,2020-07-15,1737,0.0,0.0,0
64.12549,-136.71217,2022-07-01,2041,0.0,0.0,0
54.11521,-101.06121,2022-09-15,2012,0.0,0.0,0
51.206,-66.20008,2023-06-15,643,345.44,4.02,1
44.35938,-79.59057,2025-08-01,1823,0.0,0.0,0
67.4705,-126.29364,2022-06-15,1712,0.0,0.0,0
55.79725,-121.40729,2022-05-15,2019,0.0,0.0,0
60.85167,-135.47682,2022-10-01,2016,344.65,19.19,1
62.23441,-105.46598,2022-06-01,826,0.0,0.0,0
49.2185,-115.81295,2023-11-01,959,334.46,10.92,1
54.60872,-118.66654,2025-09-01,856,304.35,1.31,1
51.34773,-87.78593,2023-06-15,1812,0.0,0.0,0
54.16306,-121.83302,2025-11-01,955,299.12,1.32,1
53.5044,-111.34662,2024-06-15,2030,0.0,0.0,0
52.73232,-114.6168,2023-10-15,2006,0.0,0.0,0
49.58163,-123.10426,2022-09-01,947,0.0,0.0,0
56.30645,-129.12579,2021-10-15,1004,317.87,3.45,1
52.91079,-85.80656,2023-08-01,1831,0.0,0.0,0
57.34644,-124.87225,2023-06-15,2136,351.28,9.96,1
49.63754,-111.18164,2020-09-01,1921,0.0,0.0,0
48.5295,-80.713,2022-11-01,1848,328.18,2.83,1
50.13524,-104.60945,2022-05-01,951,0.0,0.0,0
56.13953,-91.75316,2022-05-01,951,0.0,0.0,0
46.09914,-73.74244,2020-06-01,636,0.0,0.0,0
46.29997,-76.29674,2023-06-01,1733,0.0,0.0,0
58.40783,-118.14069,2025-10-15,2145,0.0,0.0,0
65.90982,-113.11581,2025-04-15,2030,0.0,0.0,0
53.34724,-71.61003,2020-08-01,1055,0.0,0.0,0
56.6232,-117.31033,2024-04-01,2038,347.68,12.12,1
51.44086,-98.12534,2021-05-01,1842,0.0,0.0,0
52.22412,-114.19532,2021-07-15,849,0.0,0.0,0
55.09264,-108.90089,2023-05-01,2039,0.0,0.0,0
44.56164,-79.75982,2020-10-01,1815,329.13,1.71,1
58.86658,-122.88261,2023-04-15,1049,310.63,1.73,1
49.96064,-99.54845,2021-09-15,1914,332.72,3.02,1
53.79226,-107.83415,2023-08-15,921,0.0,0.0,0
50.93935,-96.8716,2025-10-15,2002,0.0,0.0,0
62.06874,-116.08035,2025-07-01,1811,367.0,66.63,1
53.33737,-112.58602,2024-04-01,1048,0.0,0.0,0
63.77061,-135.44307,2021-07-01,948,0.0,0.0,0
45.50654,-72.76045,2023-11-01,817,0.0,0.0,0
56.03377,-117.18465,2020-10-01,2000,331.97,3.75,1
47.30555,-53.71023,2025-10-15,1818,0.0,0.0,0
42.76041,-81.5057,2024-05-01,1750,336.76,3.34,1
53.99977,-66.72947,2024-07-01,1528,367.0,22.37,1
45.27736,-66.00994,2020-08-01,733,296.77,0.94,1
65.12481,-124.14088,2025-09-01,1850,0.0,0.0,0
75.24796,-84.0089,2021-11-01,1753,0.0,0.0,0
75.14517,-106.38971,2025-04-01,1075,0.0,0.0,0
50.21078,-122.91638,2022-08-15,2133,0.0,0.0,0
61.50635,-137.04652,2025-09-15,1114,295.04,1.03,1
54.35018,-85.01245,2023-07-01,1954,0.0,0.0,0
50.71122,-122.2488,2025-04-01,2133,0.0,0.0,0
47.67648,-82.54094,2020-04-01,720,0.0,0.0,0
49.02795,-103.64546,2021-09-15,747,305.12,1.08,1
53.67402,-112.36066,2020-05-01,1118,0.0,0.0,0
50.86039,-105.1195,2020-07-01,2023,0.0,0.0,0
54.15843,-108.28357,2023-07-01,1004,325.53,2.37,1
51.64581,-98.58318,2021-05-01,1842,367.0,35.34,1
55.68871,-88.68309,2024-09-15,1825,337.47,25.79,1
49.60054,-100.10104,2025-04-15,2030,0.0,0.0,0
50.99658,-102.58447,2025-08-01,838,304.27,1.35,1
49.73856,-114.79977,2021-05-15,933,296.7,1.6,1
45.64946,-75.25515,2024-08-15,1803,0.0,0.0,0
46.83912,-80.41378,2020-04-01,721,0.0,0.0,0
54.21507,-107.65118,2025-07-15,856,0.0,0.0,0
51.59535,-113.33549,2025-06-01,922,0.0,0.0,0
59.48028,-111.54258,2025-09-15,1926,355.43,24.26,1
55.53873,-127.20781,2024-10-01,1156,0.0,0.0,0
50.20486,-103.39204,2024-06-15,901,0.0,0.0,0
52.52081,-123.70233,2023-09-01,1043,0.0,0.0,0
45.76999,-66.44674,2023-10-01,619,0.0,0.0,0
50.25284,-104.43662,2020-04-01,721,0.0,0.0,0
45.5554,-64.04027,2025-07-01,1623,0.0,0.0,0
51.6616,-96.92094,2020-06-01,1945,0.0,0.0,0
57.71446,-74.38707,2024-07-01,1849,0.0,0.0,0
60.25164,-71.48301,2025-04-01,1075,0.0,0.0,0
46.11333,-71.51368,2021-05-15,1737,0.0,0.0,0
50.6216,-93.25282,2024-04-01,1048,0.0,0.0,0
64.48159,-116.08635,2024-08-01,2053,348.22,12.24,1
42.3366,-81.6617,2022-04-15,812,0.0,0.0,0
46.71876,-80.09239,2023-06-01,1733,0.0,0.0,0
51.2529,-99.15331,2024-08-01,1908,352.51,95.05,1
45.28155,-75.09126,2020-08-15,631,298.13,0.88,1
42.94931,-82.42143,2024-05-15,704,305.94,1.47,1
52.33383,-112.67789,2020-10-01,1959,332.26,3.71,1
53.5689,-102.41691,2021-05-01,1843,0.0,0.0,0
56.45105,-99.61752,2021-09-01,847,295.68,0.81,1
51.21069,-114.59141,2025-10-15,1014,0.0,0.0,0
70.60102,-88.74238,2022-04-15,811,0.0,0.0,0
55.83796,-115.8734,2023-10-01,939,0.0,0.0,0
59.63025,-110.08908,2022-09-15,2014,0.0,0.0,0
55.02648,-121.02002,2023-11-15,1846,0.0,0.0,0
60.42827,-105.28146,2023-06-15,1812,0.0,0.0,0
45.54633,-66.49412,2022-11-01,541,300.92,1.17,1
54.76857,-118.25731,2020-11-01,2018,0.0,0.0,0
46.78156,-84.53958,2022-04-15,811,0.0,0.0,0
56.86131,-120.90729,2023-11-01,957,316.34,2.22,1
49.07226,-65.34963,2022-10-01,2011,0.0,0.0,0
56.9388,-101.95923,2022-08-15,1954,0.0,0.0,0
42.79654,-80.53722,2022-06-01,650,0.0,0.0,0
57.81359,-116.74483,2020-07-15,1923,367.0,11.73,1
53.48172,-132.09642,2022-11-01,2213,351.77,39.6,1
44.05577,-77.12171,2022-06-15,727,301.74,1.69,1
43.3095,-82.24418,2020-09-15,831,0.0,0.0,0
55.19276,-120.31495,2025-05-01,2214,0.0,0.0,0
45.41758,-66.65311,2022-08-15,644,0.0,0.0,0
51.18724,-102.19495,2022-10-15,921,309.35,2.96,1
52.34199,-107.25403,2025-10-15,1013,0.0,0.0,0
65.57324,-106.87777,2023-05-01,2038,0.0,0.0,0
54.69921,-110.72475,2021-09-01,2019,332.02,6.19,1
61.82842,-129.80734,2022-08-15,1957,0.0,0.0,0
52.2618,-106.67485,2022-05-01,1940,343.47,2.75,1
53.15092,-111.05786,2025-05-01,1851,0.0,0.0,0
57.31226,-117.06713,2020-11-01,2019,0.0,0.0,0
55.94817,-123.38472,2022-09-15,1023,0.0,0.0,0
55.83024,-115.45903,2020-11-01,2019,0.0,0.0,0
56.33584,-122.05554,2024-04-01,907,0.0,0.0,0
56.43541,-120.63645,2023-05-01,2040,0.0,0.0,0
45.52842,-73.52986,2020-04-01,720,0.0,0.0,0
47.0957,-84.55245,2021-06-15,811,0.0,0.0,0
51.08238,-56.18475,2024-10-01,1015,0.0,0.0,0
56.75741,-114.04946,2025-08-01,2149,367.0,54.62,1
50.68735,-120.4068,2020-08-15,952,298.79,0.98,1
50.84253,-95.84468,2025-06-15,1807,356.78,7.39,1
51.54435,-115.82871,2025-11-01,955,0.0,0.0,0
61.68629,-129.72699,2024-07-01,2033,331.98,4.23,1
47.11248,-84.20079,2020-06-01,817,0.0,0.0,0
56.70359,-117.60658,2021-06-01,2044,329.73,6.42,1
46.47385,-81.04781,2022-09-15,1829,331.69,2.58,1
45.25644,-66.87935,2023-04-15,1714,338.76,7.65,1
48.09181,-72.69146,2020-11-01,2018,0.0,0.0,0
50.8163,-89.79337,2023-08-15,740,305.85,1.54,1
55.31751,-124.78709,2024-11-01,2205,356.87,16.0,1
66.02431,-98.1961,2025-05-15,1745,0.0,0.0,0
53.69345,-110.0114,2022-05-01,951,313.27,1.39,1
51.2781,-90.78276,2025-09-01,1845,0.0,0.0,0
48.25117,-80.80241,2022-11-01,1848,0.0,0.0,0
53.95752,-109.2124,2022-07-15,804,0.0,0.0,0
49.7059,-117.81161,2025-06-01,1102,0.0,0.0,0
56.31507,-117.45776,2022-09-15,2014,0.0,0.0,0
46.11305,-80.98618,2021-05-01,714,0.0,0.0,0
53.79673,-113.09777,2021-06-15,951,300.96,0.83,1
53.02482,-106.18848,2023-05-01,2039,355.19,41.76,1
51.84071,-98.98003,2020-05-01,938,0.0,0.0,0
71.7127,-78.39119,2021-09-01,849,0.0,0.0,0
49.54809,-91.80602,2021-11-01,1753,0.0,0.0,0
82.24769,-80.17269,2025-08-01,1017,0.0,0.0,0
45.52675,-62.92736,2020-10-15,1712,0.0,0.0,0
49.89489,-96.62184,2021-10-01,927,0.0,0.0,0
52.09768,-101.28378,2025-10-01,755,299.21,0.7,1
61.4451,-128.29207,2025-11-15,1841,0.0,0.0,0
47.75996,-79.73861,2020-08-15,1757,331.47,2.66,1
55.22649,-105.64189,2020-06-01,1801,0.0,0.0,0
49.13807,-122.42765,2020-07-15,2101,0.0,0.0,0
51.49633,-124.416,2022-11-15,2109,0.0,0.0,0
49.35209,-102.72781,2024-08-15,818,306.82,1.23,1
50.73874,-106.56141,2022-05-01,1939,333.26,3.44,1
55.65811,-105.4974,2023-09-01,1852,348.79,48.97,1
49.57215,-100.6272,2025-10-01,1923,0.0,0.0,0
55.16843,-102.01714,2022-08-15,1003,296.87,1.56,1
49.6978,-96.84494,2021-06-15,950,0.0,0.0,0
79.46977,-83.05909,2021-10-15,1952,0.0,0.0,0
54.67998,-61.58988,2020-06-01,1801,0.0,0.0,0
55.39547,-128.86581,2023-07-15,1043,0.0,0.0,0
50.57232,-82.51638,2022-04-01,914,0.0,0.0,0
61.43931,-129.71123,2022-08-15,1957,332.08,4.14,1
59.84836,-129.11079,2023-09-15,1119,296.17,1.11,1
54.73349,-104.6602,2023-06-15,1954,347.94,17.02,1
53.45655,-95.66408,2025-07-15,1845,0.0,0.0,0
56.7364,-100.24206,2025-09-15,1741,0.0,0.0,0
53.18755,-76.15293,2023-07-01,1632,367.0,23.14,1
49.77546,-99.18169,2020-08-15,811,306.33,1.19,1
53.69379,-72.57167,2021-06-15,628,298.18,0.55,1
55.09243,-102.893,2025-06-01,739,367.0,31.17,1
49.4973,-121.97516,2023-07-01,2134,327.07,2.75,1
46.60025,-64.98152,2020-07-15,611,295.52,0.5,1
62.7795,-118.68272,2024-07-01,2033,0.0,0.0,0
47.29175,-73.57048,2022-05-15,1833,0.0,0.0,0
51.22158,-104.04975,2020-04-15,1926,0.0,0.0,0
47.94491,-80.34948,2020-08-15,1757,0.0,0.0,0
53.26513,-109.94633,2020-09-01,932,301.24,0.73,1
53.83883,-105.65271,2021-11-15,2013,0.0,0.0,0
52.10766,-105.30791,2020-06-01,1945,335.31,2.41,1
57.90669,-66.52785,2020-10-15,1712,0.0,0.0,0
58.13867,-106.54786,2024-11-01,1215,0.0,0.0,0
51.34081,-95.01489,2021-07-01,810,367.0,36.99,1
55.40138,-118.42992,2020-05-15,2006,343.97,5.55,1
54.93002,-123.55309,2025-11-01,955,353.48,5.71,1
52.17665,-114.73842,2022-07-01,907,307.56,1.46,1
47.55817,-81.96167,2020-04-01,720,320.74,1.47,1
67.43737,-111.54548,2022-10-15,1103,0.0,0.0,0
54.83579,-113.15177,2022-11-15,2110,0.0,0.0,0
50.49647,-100.10555,2023-05-15,1934,342.06,8.89,1
46.89821,-84.85783,2020-05-01,1744,0.0,0.0,0
49.24308,-96.1877,2024-10-01,836,0.0,0.0,0
63.4803,-126.00778,2024-04-15,1750,0.0,0.0,0
59.96659,-127.55814,2022-08-15,2136,0.0,0.0,0
52.95925,-73.10969,2024-06-15,1706,0.0,0.0,0
51.92018,-107.18341,2020-09-01,2102,367.0,10.08,1
49.38669,-103.45972,2020-09-01,2101,0.0,0.0,0
65.46877,-126.69724,2023-06-15,2139,334.0,4.16,1
42.98232,-79.82987,2021-11-01,626,0.0,0.0,0
53.60791,-126.10568,2021-04-01,2127,0.0,0.0,0
55.15656,-106.59798,2023-07-01,1814,0.0,0.0,0
44.29721,-77.2056,2020-08-01,734,0.0,0.0,0
51.33602,-109.12164,2023-09-15,1745,0.0,0.0,0
45.1122,-73.00924,2025-08-01,658,307.4,1.26,1
50.72222,-104.66319,2020-07-01,2023,330.71,3.5,1
70.16494,-73.60296,2025-11-01,1134,0.0,0.0,0
56.35723,-64.95836,2020-08-01,1055,0.0,0.0,0
53.86157,-109.85239,2022-06-01,828,0.0,0.0,0
44.1615,-65.73607,2023-06-01,1732,0.0,0.0,0
54.29754,-113.18578,2022-10-15,920,0.0,0.0,0
42.37446,-80.28499,2025-05-15,1745,0.0,0.0,0
50.12853,-96.90158,2021-06-15,950,297.9,0.88,1
43.56723,-65.46272,2023-06-01,1732,367.0,72.26,1
49.14071,-117.54458,2020-11-01,1030,306.68,1.33,1
46.57481,-80.79127,2024-05-15,1828,335.84,9.76,1
54.39232,-118.90396,2022-04-01,1054,0.0,0.0,0
56.11621,-97.17032,2024-08-15,1947,340.71,4.67,1
53.78693,-116.96088,2024-04-01,1048,303.21,0.75,1
46.60174,-83.72633,2022-05-15,1834,0.0,0.0,0
50.88247,-122.67403,2024-05-15,1024,336.08,6.43,1
53.96225,-78.56261,2025-06-15,1807,355.29,18.88,1
45.48351,-75.11826,2024-06-15,1706,334.95,2.91,1
67.23163,-137.01575,2024-09-15,1821,0.0,0.0,0
41.90952,-82.32713,2022-04-15,812,0.0,0.0,0
52.59773,-102.8319,2021-10-15,1813,357.05,9.12,1
50.54068,-96.25349,2021-09-15,927,0.0,0.0,0
54.43867,-107.76332,2020-05-15,835,0.0,0.0,0
51.72068,-99.17461,2021-07-15,848,301.84,1.07,1
57.94097,-108.51139,2022-07-15,1935,0.0,0.0,0
63.69104,-136.91805,2022-07-01,2041,367.0,133.77,1
55.53917,-108.28265,2023-06-01,927,367.0,8.66,1
49.52801,-102.20885,2023-08-01,1024,0.0,0.0,0
50.81457,-121.40574,2023-04-01,1013,301.64,0.85,1
55.8673,-103.35389,2024-10-15,1902,0.0,0.0,0
48.25388,-79.0191,2025-08-15,735,322.45,2.06,1
54.02552,-105.74792,2021-04-15,2023,342.55,5.29,1
52.45803,-101.57012,2022-07-15,1933,0.0,0.0,0
43.76122,-81.3302,2025-10-15,1818,332.42,3.14,1
49.46063,-122.8095,2023-08-01,1025,0.0,0.0,0
67.55197,-138.32553,2021-07-01,2306,0.0,0.0,0
77.60107,-94.80031,2024-08-01,1907,0.0,0.0,0
50.08328,-99.6394,2022-06-01,829,301.13,0.66,1
45.54367,-65.70654,2020-11-15,745,0.0,0.0,0
51.19322,-97.25235,2023-09-01,2031,0.0,0.0,0
60.70591,-105.92209,2022-04-01,914,0.0,0.0,0
47.76991,-83.42803,2024-09-01,1927,0.0,0.0,0
54.83259,-118.89313,2023-10-01,1119,305.13,0.66,1
51.39941,-99.26202,2020-05-01,757,307.62,1.42,1
52.27389,-109.78567,2023-04-15,1858,346.6,4.32,1
45.47843,-72.49827,2020-06-15,714,0.0,0.0,0
45.0553,-74.73042,2024-10-01,1821,0.0,0.0,0
59.45327,-119.08229,2024-11-01,1215,0.0,0.0,0
53.73092,-84.82973,2024-09-15,834,300.41,0.86,1
59.47622,-71.72605,2025-08-15,1720,0.0,0.0,0
62.21747,-137.08279,2024-07-01,1039,0.0,0.0,0
55.86703,-119.31296,2022-04-01,913,298.47,0.42,1
59.94856,-126.25012,2022-07-01,2220,0.0,0.0,0
50.75534,-114.64008,2025-07-01,1000,0.0,0.0,0
49.19474,-122.07977,2021-08-15,1049,0.0,0.0,0
46.87201,-81.29428,2025-06-15,819,0.0,0.0,0
57.33768,-111.75555,2021-04-01,1807,356.77,12.62,1
80.59685,-78.71848,2022-07-15,1750,0.0,0.0,0
61.81868,-120.93974,2025-09-01,1035,367.0,5.01,1
59.83287,-101.73563,2023-10-15,1017,0.0,0.0,0
53.24032,-116.59953,2022-09-15,1024,301.39,1.12,1
62.53328,-139.72118,2021-06-15,2124,345.1,15.12,1
54.30419,-64.31508,2020-05-01,939,0.0,0.0,0
54.65245,-111.05471,2025-11-01,955,0.0,0.0,0
55.95645,-122.42827,2022-10-01,2014,367.0,46.37,1
55.82178,-121.74442,2022-05-01,951,0.0,0.0,0
59.64818,-114.26505,2024-06-15,1852,0.0,0.0,0
60.81975,-115.75895,2023-05-15,1938,367.0,65.92,1
51.91977,-99.99321,2020-05-01,938,295.98,1.03,1
57.13384,-121.03915,2023-05-15,946,0.0,0.0,0
53.75609,-116.05711,2022-09-01,1125,0.0,0.0,0
49.14822,-99.38247,2023-10-15,1824,329.21,2.64,1
50.65832,-104.01892,2020-04-15,1926,335.32,3.63,1
59.33769,-113.88851,2024-06-15,1852,338.19,11.62,1
49.75711,-122.17313,2020-05-15,2003,0.0,0.0,0
56.19517,-118.70472,2020-09-15,2141,0.0,0.0,0
55.29721,-87.29945,2024-07-01,1849,345.17,11.5,1
55.75209,-100.60693,2024-09-01,938,297.94,1.02,1
66.30469,-97.58963,2020-10-01,1815,0.0,0.0,0
42.30665,-82.64684,2024-10-01,656,0.0,0.0,0
60.22082,-122.00122,2023-05-15,945,0.0,0.0,0
49.31221,-114.00394,2020-10-15,2036,336.0,37.52,1
65.62195,-123.87681,2025-09-01,1850,358.01,18.01,1
62.93969,-115.12519,2023-07-01,821,301.13,1.7,1
46.39017,-73.15396,2023-11-01,637,0.0,0.0,0
63.77863,-115.97195,2023-08-01,2157,367.0,158.33,1
45.5499,-63.83707,2020-11-15,1730,0.0,0.0,0
60.58245,-96.97164,2021-08-15,1713,0.0,0.0,0
57.75207,-115.55162,2021-08-01,828,0.0,0.0,0
50.97416,-98.42445,2020-05-15,835,301.34,1.04,1
56.16729,-119.3881,2020-09-15,2141,352.32,6.36,1
66.40876,-64.80278,2021-10-15,1952,0.0,0.0,0
49.20098,-100.79678,2022-11-01,2030,356.83,21.65,1
54.10027,-111.10867,2021-11-01,1935,356.36,29.07,1
69.13905,-121.93021,2023-08-15,1908,0.0,0.0,0
55.79811,-122.03755,2025-06-01,921,0.0,0.0,0
52.53669,-93.31917,2021-11-15,1832,354.46,10.56,1
59.75748,-134.28645,2023-09-01,2034,350.1,29.64,1
61.67924,-130.76047,2023-07-15,1041,296.38,1.11,1
59.83716,-123.19479,2021-08-01,1818,0.0,0.0,0
51.92189,-84.3849,2023-10-01,758,0.0,0.0,0
73.21643,-93.96413,2023-08-15,1908,0.0,0.0,0
53.36616,-108.58807,2024-04-01,1857,0.0,0.0,0
55.25254,-116.75137,2024-11-15,2102,358.23,42.83,1
56.99641,-112.51373,2022-05-01,1130,0.0,0.0,0
61.98322,-130.4416,2023-07-15,1041,0.0,0.0,0
59.63864,-118.2274,2023-06-01,926,0.0,0.0,0
51.76526,-104.86502,2021-06-01,2042,0.0,0.0,0
54.17577,-107.10857,2023-11-01,819,0.0,0.0,0
53.08107,-117.13288,2022-09-01,946,0.0,0.0,0
45.61446,-74.70719,2021-10-01,747,300.52,1.45,1
56.55007,-111.44313,2024-08-01,1059,0.0,0.0,0
66.90538,-88.92186,2020-09-15,1634,0.0,0.0,0
50.32662,-97.49751,2021-11-01,946,305.05,1.09,1
60.41546,-133.34466,2021-11-01,1125,0.0,0.0,0
52.00042,-114.6181,2023-05-01,2038,356.12,28.43,1
63.86585,-113.97257,2024-07-01,1853,0.0,0.0,0
56.50527,-122.62501,2022-10-01,2014,0.0,0.0,0
63.83698,-120.47517,2025-07-15,2029,367.0,55.42,1
49.91681,-120.57532,2020-10-15,1049,0.0,0.0,0
52.7094,-124.13686,2024-11-01,1035,0.0,0.0,0
51.03655,-96.27338,2023-07-01,1953,0.0,0.0,0
